Nome_Org;Website
SINDICATO DOS QUADROS E TÉCNICOS DOS TRANSPORTES;https://www.ste.pt/
SINDICATO NACIONAL DOS PROFISSIONAIS DA EDUCAÇÃO;https://fne.pt/
SINDICATO DOS TRABALHADORES DA AVIAÇÃO E AEROPORTOS;https://www.sitava.pt/
SINDICATO INDEPENDENTE DOSTRABALHADORES FERROVIÁRIOS, DAS INFRAESTRUTURAS E AFINS;https://sinfa.pt/
SINDICATO DOS TRABALHADORES DO TESOURO;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-TESOURO-SITES.html
SINDICATO INDEPENDENTE DOS MÉDICOS;https://www.simedicos.pt/pt/
SINDICATO DOS CAPITÃES DA MARINHA MERCANTE;https://sincomar.pt/
SINDICATO NACIONAL DA INDÚSTRIA E DA ENERGIA;https://www.sindel.pt/
UGT - BRAGA, UNIÃO GERAL DE TRABALHADORES DE BRAGA;http://www.ugtbraga.pt/index.php?pg=orgaos&id=6
SINDICATO DOS POLICIAS DE BRAGA;https://empresite.jornaldenegocios.pt/SPBRAGA-SINDICATO-POLICIAS-BRAGA.html
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO, MADEIRAS, MÁRMORES, PEDREIRAS, CERÂMICA E AFINS, DA REGIÃO A NORTE DO RIO DOURO;http://www.cgtp.pt/contactos/225-braga/34-sindicato-dos-trabalhadores-da-construcao-madeiras-marmores-pedreiras-ceramica-e-afins-da-regiao-a-norte-do-rio-douro
SINDICATO DOS TRABALHADORES DE ESCRITÓRIO, SERVIÇOS E COMÉRCIO DE BRAGA;http://www.cgtp.pt/contactos/225-braga/33-sindicato-dos-trabalhadores-do-comercio-escritorios-e-servicos-do-minho
SINDICATO DOS TRABALHADORES DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS DO MINHO;http://www.cgtp.pt/contactos/225-braga/33-sindicato-dos-trabalhadores-do-comercio-escritorios-e-servicos-do-minho
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS E METALOMECÂNICAS DO DISTRITO DE BRAGA;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-norte
SINDICATO TÊXTIL DO MINHO E TRÁS-OS-MONTES;http://www.cgtp.pt/contactos/225-braga/37-sindicato-textil-do-minho-e-tras-os-montes
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE BRAGA;https://www.strup.pt/index.php/contactos-topo/onde-estamos/delegacoes-regionais/4-delegacao-de-braga
SINDICATO DOS TRABALHADORES GRÁFICOS E AFINS DO MINHO;http://www.cgtp.pt/contactos/225-braga/33-sindicato-dos-trabalhadores-do-comercio-escritorios-e-servicos-do-minho
ASSOCIAÇAO PROFISSIONAL DOS TÉCNICOS ADJUNTOS E AUXILIARES TÉCNICOS DE PECUÁRIA;https://www.epadd-paia.pt/cursos/cursos-profissionais/106-tecnico-de-producao-agropecuaria
USB/CGTPIN;https://pt-pt.facebook.com/usbraga
UGT-BRAGANÇA - UNIÃO GERAL DE TRABALHADORES DE BRAGANÇA;https://empresite.jornaldenegocios.pt/UGT-BRAGANCA-UNIAO-GERAL-TRABALHADORES.html
SINDICATO DOS TRABALHADORES AGRÍCOLAS DO DISTRITO DE BRAGANÇA;https://empresite.jornaldenegocios.pt/Actividade/AGRICOLAS/concelho/BRAGANCA/
SINDICATO NACIONAL DOS OPERÁRIOS METALÚRGICOS DO DISTRITO DE BRAGANÇA;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-norte
SINDICATO DOS OPERÁRIOS DA CONSTRUÇÃO CIVIL DO DISTRITO DE BRAGANÇA;https://ephemerajpp.com/2011/02/16/sindicato-nacional-dos-operarios-da-construcao-civil-e-oficios-correlativos-do-distrito-de-viseu/
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE BRAGANÇA;https://empresite.jornaldenegocios.pt/SINDICATO-TRANSPORTES-RODOVIARIOS-DISTRITO-BRAGANCA.html
UGT - CASTELO BRANCO - UNIÃO GERAL DE TRABALHADORES DE CASTELO BRANCO;https://empresite.jornaldenegocios.pt/UGT-CASTELO-BRANCO-UNIAO-GERAL-TRABALHADORES.html
SINDICATO NACIONAL DOS PROFESSORES E/OU FORMADORES PÓS-GRADUADOS;http://www.mundopt.com/dir/detail/16029/sinpos-sindicato-nacional-dos-professores-e-ou-formadores-pos-graduados.html
SINDICATO DOS QUADROS TÉCNICOS DA INDÚSTRIA TÊXTIL DE LANIFÍCIOS;http://www.cgtp.pt/contactos/232-lisboa/122-sindicato-dos-trabalhadores-texteis-lanificios-vestuario-calcado-e-curtumes-do-sul
SINDICATO DOS TRABALHADORES DO COMÉRCIO E ESCRITÓRIO DO DISTRITO DE CASTELO BRANCO;https://www.cesp1.net/cesp/contactos/
SINDICATO DOS TRABALHADORES AGRICOLAS DO DISTRITO DE CASTELO BRANCO;http://sindicatos.cgtp.pt/uniao-castelo-branco/sindicatos/
SINDICATO DOS TRABABALADORES DO SECTOR TÊXTIL DA BEIRA BAIXA;http://www.cgtp.pt/contactos/226-castelo-branco/39-sindicato-dos-trabalhadores-do-sector-textil-da-beira-baixa
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS ALIMENTARES DA BEIRA INTERIOR;http://sindicatos.cgtp.pt/sintab/sindicato/historia/
UNIÃO DOS SINDICATOS DE CASTELO BRANCO (VILA VELHA DO RÓDÃO);http://sindicatos.cgtp.pt/uniao-castelo-branco/plano-de-desenvolvimento-e-progresso/
ASSOCIAÇAO SINDICAL DOS INSTRUTORES DE CONDUÇAO AUTOMOVEL;https://www.facebook.com/pages/category/Labor-Union/Sincondu%C3%A7%C3%A3o-Associa%C3%A7%C3%A3o-Sindical-dos-Instrutores-de-Condu%C3%A7%C3%A3o-Autom%C3%B3vel-114113876940778/
USCB/CGTPIN;http://sindicatos.cgtp.pt/uniao-castelo-branco/7o-congresso-uscbcgtp-in/
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO CIVIL, MADEIRAS, CERÂMICA, CIMENTOS E SIMILARES DO DISTRITO DE CASTELO BRANCO;https://www.einforma.pt/servlet/app/portal/ENTP/prod/ETIQUETA_EMPRESA_CONTRIBUINTE/nif/501599088/contribuinte/501599088/
UNIÃO DOS SINDICATOS DO DISTRITO DE LEIRIA;http://www.cgtp.pt/contactos/231-leiria/14-uniao-dos-sindicatos-de-leiria
SINDICATO DOS OPERÁRIOS DAS INDÚSTRIAIS DE MADEIRA DO DISTRITO DE LEIRIA;http://cad.cgtp.pt/ica/index.php/129383;isaar?sf_culture=en
SINDICATO DOS TRABALHADORES DA AGRICULTURA DO DISTRITO DE LEIRIA;http://sindicatos.cgtp.pt/sintab/sindicato/historia/
SINDICATO NACIONAL DOS MOTORISTAS MARÍTIMOS E AJUDANTES DO DISTRITO DE LEIRIA;https://www.strup.pt/index.php/contactos-topo/onde-estamos/delegacoes-regionais/10-delegacao-de-leiria
SINDICATO TÊXTIL DO DISTRITO DE LEIRIA;http://casacomum.org/cc/arquivos?set=e_9815
SINDICATO DOS TRABALHADORES DA INDÚSTRIA VIDREIRA;http://www.cgtp.pt/contactos/231-leiria/130-sindicato-dos-trabalhadores-da-industria-vidreira
CONFEDERAÇAO DOS SINDICATOS MARITIMOS E PORTUARIOS;https://www.cmjornal.pt/maissobre/CONFEDERA%C3%87%C3%83O-DOS-SINDICATOS-MAR%C3%8DTIMOS-E-PORTU%C3%81RIOS
SINDICATO DOS TRABALHADORES DAS INFRAESTRUTURAS RODOVIARIAS;https://www.stir-ip.pt/
ASSOCIAÇAO SINDICAL DOS PROFISSIONAIS DA POLICIA;https://www.aspp-psp.pt/
SINDICATO DOS TRABALHADORES DA ARQUEOLOGIA;https://starq.info/
SINDICATO INDEPENDENTE DO CORPO DA GUARDA PRISIONAL;http://www.sicgp.net/
SINDICATO DE TODOS OS PROFESSORES;https://sindicatostop.pt/
FEDERAÇAO DOS SINDICATOS DA POLICIA;https://www.facebook.com/fenpol/
SINDICATO DAS INDÚSTRIAS E AFINS;http://www.sindeq.pt/
SINDICATO DOS TRABALHADORES RODOVIÁRIOS DO DISTRITO DE CASTELO BRANCO;http://sindicatos.cgtp.pt/uniao-castelo-branco/sindicatos/
SINDICATO DOS METALURGICOS DO DISTRITO DE CASTELO BRANCO;https://ephemerajpp.com/2015/02/08/sindicato-dos-metalurgicos-do-distrito-de-castelo-branco/
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE PANIFICAÇÃO DO DISTRITO DE CASTELO BRANCO;https://cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+dos+Trabalhadores+Ind%FAstria+Panifica%E7%E3o+Distrito+Castelo+Branco
ASSOCIAÇÃO SINDICAL DOS FUNCIONÁRIOS DA AUTORIDADE DE SEGURANÇA ALIMENTAR E ECONÓMICA;https://www.cmjornal.pt/maissobre/associa%C3%A7%C3%A3o-sindical-dos-funcion%C3%A1rios-da-autoridade-de-seguran%C3%A7a-alimentar-e-econ%C3%B3mica
SINDICATO DOS PESCADORES DO DISTRITO DE COIMBRA;https://empresite.jornaldenegocios.pt/SINDICATO-PESCADORES-DISTRITO-COIMBRA.html
SINDICATO DOS TRABALHADORES DE ESCRITÓRIO DO DISTRITO DE COIMBRA;https://www.cesp1.net/contrata%C3%A7%C3%A3o-colectiva/com%C3%A9rcio/cct-para-o-com%C3%A9rcio-do-distrito-de-coimbra-retalhista/
ASSOCIAÇÃO SINDICAL DE TRABALHADORES DO SECTOR ENERGÉTICO E TELECOMUNICAÇÕES;https://www.tuugo.pt/Companies/asosi-associa%C3%A7%C3%A3o-sindical-dos-trabalhadores-do-sector-energetico-e-telecomunica%C3%A7%C3%B5es/0240003403056
SINDICATO DOS TRABALHADORES TÊXTEIS, LANIFÍCIOS, VESTUÁRIO, CALÇADO, ESTOFOS, CORDOARIA, LAVANDARIAS E AFINS DO CENTRO;http://www.cgtp.pt/contactos/227-coimbra/48-sindicato-dos-trabalhadores-texteis-lanificios-vestuario-calcado-estofos-cordoaria-lavandarias-e-afins-do-centro
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE VESTUÁRIO DOS DISTRITO DE COIMBRA, LEIRIA, GUARDA E CASTELO BRANCO;http://www.cgtp.pt/images/images/2015/09/contactos_cgtp_set2015.pdf
SINDICATO DOS TRABALHADORES DO COMÉRCIO, ESCRITÓRIO E SERVIÇOS DO DISTRITO DE COIMBRA;https://www.cesp1.net/contrata%C3%A7%C3%A3o-colectiva/com%C3%A9rcio/cct-para-o-com%C3%A9rcio-do-distrito-de-coimbra-retalhista/
FEDERAÇÃO NACIONAL DOS MÉDICOS;https://www.fnam.pt/
UNIÃO DOS SINDICATOS DE COIMBRA/CONFEDERAÇÃO GERAL DOS TRABALHADORES PORTUGUESES-INTERSINDICAL NACIONAL;http://www.cgtp.pt/
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO CENTRO;http://www.cgtp.pt/contactos/227-coimbra/45-sindicato-dos-trabalhadores-da-industria-de-hotelaria-turismo-restaurantes-e-similares-do-centro
SINDICATO DAS INDÚSTRIAS ELÉCTRICAS DO CENTRO;https://www.guiadacidade.pt/pt/e/sindicato-das-industrias-electricas-do-centro-siec-1211118
SINDICATO DOS TRABALHADORES NA INDÚSTRIA HOTELEIRA E SIMILARES DOS DISTRITO DE COIMBRA, LEIRIA, GUARDA E CASTELO BRANCO;http://cad.cgtp.pt/ica/index.php/126103;isaar
SINDICATO DISTRITAL DOS TRABALHADORES JUDICIAIS DO DISTRITO JUDICIAL DE COIMBRA;https://www.sfj.pt/index.php?option=com_contact&view=contact&id=3:delegacao-coimbra&catid=12
SINDICATO DOS TRABRABALHADORES AGRÍCOLAS E RESINEIROS DO DISTRITO DE COIMBRA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-AGRICOLAS-RESINEIROS-DISTRITO-COIMBRA.html
SINDICATO DOS ENGENHEIROS DA REGIÃO CENTRO;https://www.ordemengenheiros.pt/pt/contactos/regiao-centro/
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE PANIFICAÇÃO E OUTROS RAMOS ALIMENTARES;https://cdi.upp.pt/cgi-bin/mostraalpha.py?doc=19223
SINDICATO LIVRE DOS TRABALHADORES DA INDÚSTRIA DE LANIFÍCIOS DOS DISTRITO DE LEIRIA E COIMBRA;http://casacomum.org/cc/arquivos?set=e_9815
SINDICATO INDEPENDENTE DOS PROFISSIONAIS DE ENFERMAGEM;https://www.sipenf.org.pt/
SINDICATO NACIONAL DOS REGISTOS;https://pt-pt.facebook.com/SindicatoNacionaldosRegistos/
UGT - COIMBRA - UNIÃO GERAL DE TRABALHADORES DE COIMBRA;https://www.youtube.com/watch?v=gZkKfPOfw8k
SINDICATO DOS TRABALHADORES GRÁFICOS DO CENTRO;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-GRAFICOS-CENTRO.html
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO CIVIL, MADEIRAS, MÁRMORES E AFINS DO DISTRITO DE COIMBRA;http://cad.cgtp.pt/ica/index.php/129379;isaar
USFF/CGTPIN;http://www.cgtp.pt/cgtp-in/areas-de-accao/politicas-sociais?start=164
SINDICATO NACIONAL DOS TRABALHADORES DO ESTADO E FUNÇOES SOCIAIS;https://empresite.jornaldenegocios.pt/SINTEFS-SINDICATO-NACIONAL-TRABALHADORES-ESTADO-FUNCOES-SOCIAIS.html
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS, CONSTRUÇÃO, MADEIRAS, MÁRMORES E SIMILARES DA REGIÃO CENTRO;http://www.cgtp.pt/contactos/227-coimbra/43-sindicato-dos-trabalhadores-das-industrias-de-ceramica-cimentos-construcao-madeiras-marmores-e-similares-da-regiao-centro
SINDICATO DOS TÉCNICOS SUPERIORES, ASSISTENTES E AUXILIARES DE EDUCAÇÃO DA ZONA CENTRO;https://staaezcentro.pt/
SINDICATO DOS PROFESSORES DA REGIÃO CENTRO;http://www.sprc.pt/
SINDICATO DOS MÉDICOS DA ZONA CENTRO;https://www.smzc.pt/
SINDICATO DOS TRABALHADORES EM FUNÇÕES PÚBLICAS E SOCIAIS DO CENTRO;http://www.cgtp.pt/contactos/227-coimbra/44-sindicato-dos-trabalhadores-em-funcoes-publicas-e-sociais-do-centro
SINDICATO DOS PROFESSORES DA ZONA CENTRO;http://spzc.pt/
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS E SIMILARES DO DISTRITO DE COIMBRA;http://www.cgtp.pt/contactos/227-coimbra/43-sindicato-dos-trabalhadores-das-industrias-de-ceramica-cimentos-construcao-madeiras-marmores-e-similares-da-regiao-centro
SINDICATO TÊXTIL DO DISTRITO DE COIMBRA;https://www.facebook.com/pages/category/Nonprofit-Organization/Sindicato-T%C3%AAxteis-do-Centro-1424860974487678/
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE COIMBRA;http://www.guianet.pt/pt/sindicato-transportes-rodoviarios-do-distrito-de-coimbra-224817
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS E METALOMECÂNICAS DO DISTRITO DE COIMBRA;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-centro-norte
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE PAPEL, OFÍCIOS CORRELATIVOS E AFINS DO DISTRITO DE COIMBRA;http://cad.cgtp.pt/ica/index.php/;actor/browse/limit/500/sf_culture/en/page/28/sort/nameUp
SINDICATO DOS TRABALHADORES DO COMÉRCIO DO DISTRITO DE COIMBRA;https://www.cesp1.net/contrata%C3%A7%C3%A3o-colectiva/com%C3%A9rcio/cct-para-o-com%C3%A9rcio-do-distrito-de-coimbra-retalhista/
SINDICATO DOS BANCÁRIOS DO CENTRO;https://www.sibace.pt/
SINDICATO DOS TRABALHADORES METALÚRGICOS DO ALENTEJO;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-METALURGICOS-ALENTEJO.html
UGT - ÉVORA - UNIÃO GERAL DE TRABALHADORES DE ÉVORA;https://empresite.jornaldenegocios.pt/UGT-EVORA-UNIAO-GERAL-TRABALHADORES-EVORA.html
USDE/CGTPIN;http://sindicatos.cgtp.pt/uniao-evora/author/usde/
SINDICATO DOS TRABALHADORES CORTICEIROS DOS DISTRITOS DE ÉVORA E BEJA;http://www.cgtp.pt/images/stories/PDF/contactos_cgtp.pdf
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO, MÁRMORES, MADEIRAS E MATERIAIS DE CONSTRUÇÃO DO SUL;http://www.cgtp.pt/contactos/232-lisboa/56-sindicato-dos-trabalhadores-das-industrias-de-ceramica-cimentos-e-similares-construcao-madeiras-marmores-e-corticas-do-sul-e-regioes-autonomas
SINDICATO DOS TRABALHADORES DA AGRICULTURA DO DISTRITO DE ÉVORA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-AGRICULTURA-DISTRITO-EVORA.html
FEDERAÇAO DOS SINDICATOS DOS TRABALHADORES AGRÍCOLAS DO SUL;http://www.fetagrs.org.br/
SINDICATO DOS TRABALHADORES JUDICIAIS DO DISTRITO JUDICIAL DE ÉVORA;https://www.sfj.pt/index.php?option=com_contact&view=contact&id=4:delegacao-evora&catid=12
UNIÃO DOS SINDICATOS DO CONCELHO DE MONTEMOR;http://sindicatos.cgtp.pt/uniao-evora/assunto/accao-sindical/page/24/
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE PANIFICAÇÃO E PRODUTOS ALIMENTARES AFINS DO ALENTEJO E ALGARVE;http://sindicatos.cgtp.pt/sintab/sindicato/historia/
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE ÉVORA;https://rr.sapo.pt/2020/08/07/economia/uniao-de-sindicatos-de-evora-e-inaceitavel-lay-off-na-rodoviaria-do-alentejo/noticia/202889/
FEDERAÇAO DOS SINDICATOS DOS TRABALHADORES AGRICOLAS DO SUL;http://sindicatos.cgtp.pt/fesaht/assunto/a-federacao/
SINDICATO DEMOCRATICO DOS PROFESSORES DO SUL;http://sdpsul.com/2/
SINDICATO DA AGRICULTURA AO SUL DO TEJO;http://sindicatos.cgtp.pt/sintab/2013/04/29/agricultura/
SINDICATO DOS PROFESSORES DA ZONA SUL;https://www.spzs.pt/
SINDICATO DOS TRABALHADORES DO COMÉRCIO E SERVIÇOS DO DISTRITO DE ÉVORA;https://www.cesp1.net/contrata%C3%A7%C3%A3o-colectiva/com%C3%A9rcio/cct-para-o-com%C3%A9rcio-do-distrito-de-%C3%A9vora-retalhista/
SINDICATO DOS TRABALHADORS PORTUÁRIOS DO ALGARVE;http://fnstp.pt/
SINDICATO DOS MAQUINISTAS PRÁTICOS, AJUDANTES E ARTÍFICES DA MARINHA MERCANTE DO DISTISTRITO DE FARO;https://dre.tretas.org/dre/4014873.related
UGT - ALGARVE, UNIÃO GERAL DE TRABALHADORES DO ALGARVE;https://empresite.jornaldenegocios.pt/UGT-ALGARVE-UNIAO-GERAL-TRABALHADORES.html
USPL/CGTPIN;http://www.usporto.pt/index.php?option=com_content&view=article&id=11&Itemid=10
UNIÃO LOCAL DOS SINDICATOS DE VILA REAL DE SANTO ANTÓNIO, TAVIRA, CASTRO MARIM E ALCOUTIM;https://www.sbsi.pt/atividadesindical/Institucional/SeccoesSindicais/SeccoesSindicaisRegionais/Pages/Faro.aspx
SINDICATO DOS TRABALHADORES DA PESCA DO ALGARVE;http://www.cgtp.pt/contactos/229-faro/127-sindicato-dos-trabalhadores-da-pesca-do-sul
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO CIVIL, MADEIRAS E MÁRMORES DO DISTRITO DE FARO;http://www.cgtp.pt/contactos/234-porto/73-sindicato-dos-trabalhadores-da-construcao-madeiras-marmores-pedreiras-ceramica-e-materiais-de-construcao-de-portugal
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO ALGARVE;http://www.cgtp.pt/contactos/229-faro/126-sindicato-dos-trabalhadores-da-industria-de-hotelaria-turismo-restaurantes-e-similares-do-algarve
USA/CGTPIN;http://www.cgtp.pt/igualdade/noticias/10035-selecao-feminina-dos-eua-coloca-hipotese-de-greve-pela-igualdade
SINDICATO DEMOCRATICO DAS INDÚSTRIAS DE PANIFICAÇÃO, ALIMENTARES E AFINS;http://sindicatos.cgtp.pt/sintab/sindicato/historia/
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE FARO;https://www.strup.pt/index.php/contactos-topo/onde-estamos/delegacoes-regionais/13-delegacao-de-faro
SINDICATO NACIONAL DOS TÉCNICOS E OPERÁRIOS METALÚRGICOS E METALOMECÂNICOS DO DISTRITO DE FARO;https://empresite.jornaldenegocios.pt/SINDICATO-NACIONAL-TECNICOS-OPERARIOS-METALURGICOS-METALO-MECANICOS-DISTRITO-FARO.html
ASSOCIAÇAO DE DIRECTORES E SUBDIRECTORES ESCOLARES;https://andaep.com/
SINDICATO LIVRE DOS EMPREGADOS DE ESCRITÓRIO E CAIXEIROS DO DISTRITO DE FARO;https://www.cesp1.net/cesp/o-cesp/a-hist%C3%B3ria/
SINDICATO DOS TRABALHADORES DA PESCA DO SUL;http://www.cgtp.pt/contactos/229-faro/127-sindicato-dos-trabalhadores-da-pesca-do-sul
SINDICATO DOS TRABALHADORES AGRÍCOLAS DO DISTRITO DE FARO;https://dre.pt/pesquisa/-/search/443948/details/maximized?dreId=128246
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE CONSERVAS E OFÍCIOS CORRELATIVOS DO DISTRITO DE FARO;http://cad.cgtp.pt/ica/index.php/118153;isad
SINDICATO DOS TRABALHADORES DO SECTOR TÊXTIL DA BEIRA ALTA;http://www.cgtp.pt/contactos/230-guarda/128-sindicato-dos-trabalhadores-do-sector-textil-da-beira-alta
UGT - GUARDA, UNIÃO GERAL DE TRABALHADORES DA GUARDA;https://empresite.jornaldenegocios.pt/UGT-GUARDA-UNIAO-GERAL-TRABALHADORES.html
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE PANIFICAÇÃO DO DISTRITO DA GUARDA;https://cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+dos+Trabalhadores+Ind%FAstria+Panifica%E7%E3o+Distrito+Castelo+Branco
SINDICATO DOS PROFISSIONAIS DE ESCRITÓRIO E COMÉRCIO DA GUARDA;https://www.cesp1.net/
SINDICATO DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DA GUARDA;https://terrasdabeira.gmpress.pt/12598-2/
USG/CGTPIN;https://www.facebook.com/UniaoDosSindicatosDaGuardaCgtpIn/videos/
SINDICATO DOS TRABALHADORES NA AGRICULTURA DO DISTRITO DA GUARDA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-AGRICULTURA-DISTRITO-PORTALEGRE.html
SINDICATO DOS TRABALHADORES DA INDÚSTRIA METALÚRGICA E METALOMECÂNICA DO DISTRITO DA GUARDA;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-centro-norte
UGT - LEIRIA - UNIÃO GERAL DE TRABALHADORES DE LEIRIA;https://empresite.jornaldenegocios.pt/UGT-LEIRIA-UNIAO-GERAL-TRABALHADORES-LEIRIA.html
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO CIVIL E OFÍCIOS CORRELATIVOS DO DISTRITO DE LEIRIA;http://cad.cgtp.pt/ica/index.php/129381;isaar
SINDICATO DOS TRABALHADORES DA PESCA DO CENTRO;http://www.cgtp.pt/contactos/231-leiria/129-sindicato-dos-trabalhadores-da-pesca-do-centro
SINDICATO NACIONAL DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS, CONSTRUÇÃO E SIMILARES;http://www.cgtp.pt/contactos/232-lisboa/56-sindicato-dos-trabalhadores-das-industrias-de-ceramica-cimentos-e-similares-construcao-madeiras-marmores-e-corticas-do-sul-e-regioes-autonomas
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS E METALOMECÂNICAS DO DISTRITO DE LEIRIA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-INDUSTRIA-METALURGICA-METALOMECANICA-DISTRITO-LEIRIA.html
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE PANIFICAÇÃO E PRODUTOS ALIMENTARES AFINS DO DISTRITO DE LEIRIA;http://sindicatos.cgtp.pt/sintab/sindicato/historia/
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO CIVIL, MADEIRAS, MÁRMORES E PEDREIRAS DO DISTRITO DE LEIRIA;http://cad.cgtp.pt/ica/index.php/129381;isaar
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE CONSERVAS E OFÍCIOS CORRELATIVOS DO CENTRO;https://www.dnb.com/business-directory/company-profiles.sindicato_dos_trabalhadores_da_industria_de_conservas_e_oficios_correlativos_do_centro.8a021ca9da4c1e7499aff54eb25a0804.html
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS E SIMILARES DO DISTRITO DE LEIRIA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-INDUSTRIAS-CERAMICA-CIMENTOS-CONSTRUCAO-SIMILARES-DISTRITO-LEIRIA.html
SINDICATO DOS TRABALHADORES DO COMÉRCIO, ESCRITÓRIO E SERVIÇOS DO DISTRITO DE LEIRIA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-COMERCIO-ESCRITORIO-SERVICOS-DISTRITO-LEIRIA.html
UNIÃO DOS SINDICATOS DE CALDAS DA RAÍNHA;http://cad.cgtp.pt/ica/index.php/6859;isaar
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS E METALOMECÂNICAS DOS DISTRITOS DE COIMBRA E LEIRIA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-INDUSTRIAS-METALURGICAS-METALOMECANICAS-DISTRITOS-COIMBRA-LEIRIA.html
SINDICATO DOS PESCADORES DO DISTRITO DE LEIRIA;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-PESCA-CENTRO.html
SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR DAS PESCAS;https://www.dnb.com/business-directory/company-profiles.sindicato_nacional_dos_trabalhadores_do_sector_das_pescas_-_ugt_pescas.2ade4249c0bd24d5b687fcc96db49347.html
SINDICATO 2013 DOS TRABALHADORES DOS TERMINAIS PORTUÁRIOS DE AVEIRO;http://fnstp.pt/filiados/aveiro/
SINDICATO DOS TRABALHADORES NA INDÚSTRIA HOTELEIRA E SIMILARES DO DISTRITO DE AVEIRO;https://www.dnb.com/business-directory/company-profiles.SINDICATO_DOS_TRABALHADORES_NA_IND%C3%9ASTRIA_HOTELEIRA_E_SIMILARES_DO_DISTRITO_DE_AVEIRO.fe21bec1b241e14ab93dfeb81d1ba317.html
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO E REPARAÇÃO NAVAL DOS DISTRITO DE AVEIRO E COIMBRA;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-centro-norte
